z,qppp,qp,h,Tinf,TC,TB,TF,T0,Tcool,Tclad,Tbond,Tfuel
0.978579E-01,0.125750E+08,0.255702E+03,0.406556E+03,0.407921E+03,0.455006E+03,0.471541E+03,0.571828E+03,0.406556E+03,0.430174E+03,0.462877E+03,0.521685E+03
0.988989E-01,0.127048E+08,0.255894E+03,0.406556E+03,0.407935E+03,0.455506E+03,0.472212E+03,0.573534E+03,0.406556E+03,0.430418E+03,0.463458E+03,0.522873E+03
0.999399E-01,0.128345E+08,0.256088E+03,0.407144E+03,0.408536E+03,0.456592E+03,0.473468E+03,0.575825E+03,0.407144E+03,0.431248E+03,0.464626E+03,0.524647E+03
0.100981E+00,0.129640E+08,0.256283E+03,0.407144E+03,0.408550E+03,0.457091E+03,0.474138E+03,0.577527E+03,0.407144E+03,0.431492E+03,0.465206E+03,0.525833E+03
0.102022E+00,0.130934E+08,0.256481E+03,0.407144E+03,0.408564E+03,0.457590E+03,0.474807E+03,0.579228E+03,0.407144E+03,0.431735E+03,0.465785E+03,0.527017E+03
0.103063E+00,0.132227E+08,0.256681E+03,0.407144E+03,0.408578E+03,0.458088E+03,0.475475E+03,0.580927E+03,0.407144E+03,0.431978E+03,0.466364E+03,0.528201E+03
0.104104E+00,0.133519E+08,0.256883E+03,0.407732E+03,0.409178E+03,0.459172E+03,0.476729E+03,0.583212E+03,0.407732E+03,0.432807E+03,0.467529E+03,0.529970E+03
0.105145E+00,0.134809E+08,0.257086E+03,0.407732E+03,0.409192E+03,0.459669E+03,0.477395E+03,0.584907E+03,0.407732E+03,0.433049E+03,0.468107E+03,0.531151E+03
0.106186E+00,0.136098E+08,0.257292E+03,0.407732E+03,0.409206E+03,0.460166E+03,0.478061E+03,0.586601E+03,0.407732E+03,0.433291E+03,0.468685E+03,0.532331E+03
0.107227E+00,0.137385E+08,0.257500E+03,0.407732E+03,0.409220E+03,0.460662E+03,0.478727E+03,0.588293E+03,0.407732E+03,0.433533E+03,0.469261E+03,0.533510E+03
0.108268E+00,0.138672E+08,0.257709E+03,0.408319E+03,0.409821E+03,0.461744E+03,0.479978E+03,0.590570E+03,0.408319E+03,0.434361E+03,0.470424E+03,0.535274E+03
0.109309E+00,0.139956E+08,0.257921E+03,0.408319E+03,0.409835E+03,0.462239E+03,0.480642E+03,0.592259E+03,0.408319E+03,0.434602E+03,0.470999E+03,0.536450E+03
0.110350E+00,0.141240E+08,0.258134E+03,0.408319E+03,0.409849E+03,0.462733E+03,0.481305E+03,0.593946E+03,0.408319E+03,0.434843E+03,0.471574E+03,0.537625E+03
